Timestamp,Source IP,Destination IP,Protocol,Source Port,Destination Port,Service,Packet Size,Flags
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,787,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,178,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,175,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,178,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,151,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,202,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,884,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,426,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,775,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,821,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,1106,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,722,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,234,-
07-04-2026 09:30,0.0.0.0,255.255.255.255,UDP,68,67,bootps,342,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1008,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,163,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,72,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,76,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,75,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,40.104.66.130,10.17.22.81,HTTPS,443,56548,unknown,60,FA
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,69,-
07-04-2026 09:30,10.17.23.92,224.0.0.251,DNS,5353,5353,unknown,257,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1288,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,72,-
07-04-2026 09:30,40.104.66.130,10.17.22.81,HTTPS,443,56549,unknown,60,FA
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,156,-
07-04-2026 09:30,10.17.22.81,40.104.66.130,HTTPS,56548,443,https,54,A
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,40.104.66.130,HTTPS,56549,443,https,54,A
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,77,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,70,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,71,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,69,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1288,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,614,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,77,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1288,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,77,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1288,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1292,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,1213,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,77,-
07-04-2026 09:30,10.17.22.81,142.250.206.14,UDP,53432,443,https,73,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,268,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,79,-
07-04-2026 09:30,10.17.16.56,224.0.0.22,UNKNOWN,-,-,n/a,56,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,65,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1287,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,65,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,163,-
07-04-2026 09:30,142.250.206.14,10.17.22.81,UDP,443,53432,unknown,65,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,79,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,68,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,68,-
07-04-2026 09:30,10.17.2.194,239.255.255.250,UDP,60003,1900,ssdp,320,-
07-04-2026 09:30,10.17.2.194,239.255.255.250,UDP,60003,1900,ssdp,329,-
07-04-2026 09:30,10.17.2.194,239.255.255.250,UDP,60003,1900,ssdp,358,-
07-04-2026 09:30,10.17.2.194,239.255.255.250,UDP,60003,1900,ssdp,368,-
07-04-2026 09:30,10.17.21.195,224.0.0.251,DNS,5353,5353,unknown,100,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1287,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,458,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1286,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,78,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,543,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1287,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,94,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,79,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,80,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,69,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.19.32,224.0.0.251,DNS,5353,5353,unknown,164,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,80,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,76,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.250.67.46,10.17.22.81,UDP,443,52491,unknown,577,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.250.67.46,10.17.22.81,UDP,443,52491,unknown,76,-
07-04-2026 09:30,10.17.22.81,142.250.67.46,UDP,52491,443,https,77,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.250.67.46,10.17.22.81,UDP,443,52491,unknown,304,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,10.17.23.178,10.17.31.255,UDP,137,137,netbios-ns,110,-
07-04-2026 09:30,10.17.23.178,10.17.31.255,UDP,137,137,netbios-ns,110,-
07-04-2026 09:30,10.17.23.178,10.17.31.255,UDP,137,137,netbios-ns,110,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,74,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,203,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.250.67.46,UDP,52491,443,https,74,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,76,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,272,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,75,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,10.17.22.81,142.251.150.119,UDP,57579,443,https,76,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,1292,-
07-04-2026 09:30,142.251.150.119,10.17.22.81,UDP,443,57579,unknown,244,-
